path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_96.png,0,0.65402752161026,0.65402752161026,0.21917511522769928,1.0151485204696655,2.4036190509796143,0.5163255333900452,0.2763365820541937
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_97.png,0,0.6462328433990479,0.6462328433990479,0.20453345775604248,1.017614722251892,2.3208930492401123,0.5243945717811584,0.2749645825538606
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_98.png,0,0.6519737839698792,0.6519737839698792,0.20383819937705994,0.8901623487472534,2.327352523803711,0.40943554043769836,0.22141443498423188
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_99.png,0,0.6223695874214172,0.6223695874214172,0.19864891469478607,1.009369134902954,2.288626194000244,0.41267696022987366,0.21289301617365422
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_60.png,0,0.6735610961914062,0.6735610961914062,0.22698083519935608,1.0319267511367798,2.6641974449157715,0.5541569590568542,0.3097021029748754
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_61.png,0,0.6955106854438782,0.6955106854438782,0.235940083861351,0.9540290236473083,2.7889745235443115,0.5523331761360168,0.31975654883768556
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_62.png,0,0.673303484916687,0.673303484916687,0.2378031462430954,0.8803542852401733,2.791571855545044,0.5578376650810242,0.31598583462740737
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_63.png,0,0.6272929906845093,0.6272929906845093,0.22751933336257935,0.9481972455978394,2.7413933277130127,0.5624414086341858,0.30289270215496744
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_60.png,0,1.0371077060699463,1.0371077060699463,0.3052103519439697,0.6530559659004211,3.893472671508789,0.39324095845222473,0.3830320868634652
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_61.png,0,0.915160596370697,0.915160596370697,0.3106363117694855,0.795410692691803,4.0345988273620605,0.4848819375038147,0.396523343035372
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_62.png,0,0.908764660358429,0.908764660358429,0.31965458393096924,0.7639198303222656,3.9344937801361084,0.443411260843277,0.3710335654561345
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_63.png,0,0.847550630569458,0.847550630569458,0.3226274251937866,0.8663146495819092,4.001197338104248,0.5134533643722534,0.38925672458238425
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_94.png,0,0.7003369331359863,0.7003369331359863,0.2593412399291992,1.0311803817749023,3.429450273513794,0.6120530366897583,0.3730353401154398
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_95.png,0,0.6826568245887756,0.6826568245887756,0.21923241019248962,1.0112054347991943,2.6968014240264893,0.5275209546089172,0.30069388769227284
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_96.png,0,0.6516549587249756,0.6516549587249756,0.21206305921077728,1.0271964073181152,2.728764533996582,0.5556185841560364,0.30629899206164823
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_97.png,0,0.6573479175567627,0.6573479175567627,0.204969123005867,1.0021967887878418,2.688035011291504,0.5352157354354858,0.29666041474206173
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_98.png,0,0.6402950286865234,0.6402950286865234,0.2000771313905716,1.0211189985275269,2.623777389526367,0.5134343504905701,0.2788317983462886
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_99.png,0,0.6604275107383728,0.6604275107383728,0.20420512557029724,0.9971662163734436,2.696183204650879,0.5113715529441833,0.28635289349402016
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_96.png,0,0.5324081182479858,0.5324081182479858,0.1615503579378128,0.7066123485565186,1.9856265783309937,0.49943169951438904,0.21743641376114164
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_97.png,0,0.5453107357025146,0.5453107357025146,0.16729018092155457,0.7293269634246826,2.0323102474212646,0.4643917679786682,0.2059976300401894
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_98.png,0,0.5524193644523621,0.5524193644523621,0.1766381859779358,0.7400354743003845,2.146198034286499,0.4510386288166046,0.20573992445740874
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_99.png,0,0.5946176052093506,0.5946176052093506,0.18857243657112122,0.7756333351135254,2.2563047409057617,0.4837836027145386,0.23789109854442295
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_95.png,0,0.6856542229652405,0.6856542229652405,0.24730491638183594,0.97495037317276,3.3562562465667725,0.5115286111831665,0.31758725185112713
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_96.png,0,0.6223279237747192,0.6223279237747192,0.26463449001312256,0.9786827564239502,3.4736742973327637,0.5260719656944275,0.31023679563924605
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_97.png,0,0.5855355858802795,0.5855355858802795,0.24663515388965607,0.9445274472236633,3.2389371395111084,0.4859358072280884,0.2716218651641338
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_98.png,0,0.6886205077171326,0.6886205077171326,0.2846737504005432,0.8819742798805237,3.833517551422119,0.44522425532341003,0.3036397425016809
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_99.png,0,0.7171832919120789,0.7171832919120789,0.2763732075691223,0.8780511021614075,3.6793179512023926,0.4587680995464325,0.313012143814096
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_98.png,0,0.6165292859077454,0.6165292859077454,0.18730053305625916,0.9734024405479431,2.411045789718628,0.4871949255466461,0.2515385886455304
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_99.png,0,0.6560876369476318,0.6560876369476318,0.1724579781293869,0.9363158941268921,2.227036952972412,0.5659961104393005,0.2945535781110229
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_97.png,0,0.7267488837242126,0.7267488837242126,0.20004846155643463,0.8670095801353455,2.534895181655884,0.4442712962627411,0.2676452127672749
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_98.png,0,0.6687247157096863,0.6687247157096863,0.16615036129951477,0.9587241411209106,2.093458414077759,0.46381938457489014,0.24415657120648554
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_99.png,0,0.6603392958641052,0.6603392958641052,0.1652376800775528,1.0162410736083984,2.1152901649475098,0.5568955540657043,0.28738975661693833
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_60.png,0,0.5553995966911316,0.5553995966911316,0.34092068672180176,0.9355382919311523,4.164187431335449,0.3902367651462555,0.24989271054100504
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_61.png,0,0.5613482594490051,0.5613482594490051,0.306329607963562,1.001508355140686,3.6926357746124268,0.4052545726299286,0.24191719120447508
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_62.png,0,0.6347303986549377,0.6347303986549377,0.34787940979003906,0.9965150952339172,4.228634357452393,0.40401172637939453,0.282150023604081
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_63.png,0,0.49798670411109924,0.49798670411109924,0.2799306809902191,1.012436866760254,3.3214409351348877,0.41398006677627563,0.21416710408228012
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_64.png,0,0.5443214178085327,0.5443214178085327,0.22960856556892395,1.0045932531356812,2.646028995513916,0.4932215213775635,0.24170154546865646
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_96.png,0,0.6037591099739075,0.6037591099739075,0.22300519049167633,0.7162072062492371,3.129499673843384,0.4831106960773468,0.27167125504522155
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_97.png,0,0.6162195205688477,0.6162195205688477,0.22264644503593445,0.7081718444824219,3.176044464111328,0.5251172780990601,0.29727285904161665
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_98.png,0,0.6007986068725586,0.6007986068725586,0.2198362499475479,0.7209717631340027,3.1211583614349365,0.5053165555000305,0.2812162956575646
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_99.png,0,0.6482672691345215,0.6482672691345215,0.1922021508216858,0.7746433019638062,2.7448418140411377,0.49831730127334595,0.27823480184523985
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_60.png,0,0.5726990699768066,0.5726990699768066,0.3204631805419922,0.9885408878326416,4.101089954376221,0.41450798511505127,0.2644123608186076
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_61.png,0,0.5654564499855042,0.5654564499855042,0.2840390205383301,1.002853512763977,3.5847761631011963,0.4012460708618164,0.23730805679053368
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_62.png,0,0.5533295273780823,0.5533295273780823,0.2603762149810791,0.9890510439872742,3.2380754947662354,0.3729289770126343,0.2076088485315733
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_63.png,0,0.5741053223609924,0.5741053223609924,0.2636575996875763,0.9922683835029602,3.2728564739227295,0.3962693214416504,0.22622204553457065
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_64.png,0,0.6102840900421143,0.6102840900421143,0.22163020074367523,1.0141141414642334,2.7146029472351074,0.469687819480896,0.2521808714290961
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_65.png,0,0.606760561466217,0.606760561466217,0.26486292481422424,0.9942144155502319,3.339419364929199,0.4006965458393097,0.2403410742018417
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_60.png,0,0.47654229402542114,0.47654229402542114,0.22270211577415466,0.9058661460876465,2.710984468460083,0.3899635076522827,0.17431634043595545
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_61.png,0,0.5167897939682007,0.5167897939682007,0.2438146471977234,0.8544139862060547,3.042919397354126,0.33188575506210327,0.17005469860073458
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_62.png,0,0.5321924090385437,0.5321924090385437,0.22277194261550903,1.023938536643982,2.7370405197143555,0.3884694576263428,0.19087211950031774
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_63.png,0,0.5519320368766785,0.5519320368766785,0.24126160144805908,1.0011097192764282,3.0150842666625977,0.36696669459342957,0.1962976494464575
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_64.png,0,0.523394763469696,0.523394763469696,0.22008472681045532,1.0130094289779663,2.628708600997925,0.3724527359008789,0.17666278199933477
