path,label,image_score,anchor_score,reconstruction_score,pixel_aggregated_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.0026407847180962563,0.0026407847180962563,0.28724056482315063,2.9246790409088135
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.00284714438021183,0.00284714438021183,0.28097501397132874,2.8844821453094482
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.0027621358167380095,0.0027621358167380095,0.2762983441352844,2.844414234161377
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.0030297054909169674,0.0030297054909169674,0.273732990026474,2.8120744228363037
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.0034440273884683847,0.0034440273884683847,0.36877870559692383,3.766570568084717
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.0035547411534935236,0.0035547411534935236,0.37160784006118774,3.8243837356567383
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.0035881197545677423,0.0035881197545677423,0.36285731196403503,3.6881186962127686
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.003173828125,0.003173828125,0.34063011407852173,3.4950366020202637
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.003921478986740112,0.003921478986740112,0.42653122544288635,4.56074333190918
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.003981813322752714,0.003981813322752714,0.42233678698539734,4.472104549407959
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.004408073611557484,0.004408073611557484,0.4107990264892578,4.30907678604126
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.004235681612044573,0.004235681612044573,0.40380778908729553,4.2707695960998535
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.002618116559460759,0.002618116559460759,0.25916242599487305,2.7844223976135254
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.003257242264226079,0.003257242264226079,0.2457561194896698,2.6382908821105957
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.0028783755842596292,0.0028783755842596292,0.2417544275522232,2.59858775138855
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.0032936371862888336,0.0032936371862888336,0.23898613452911377,2.535691499710083
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.0036457970272749662,0.0036457970272749662,0.23451797664165497,2.498527765274048
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.0035881197545677423,0.0035881197545677423,0.22927908599376678,2.4298086166381836
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.0029700989834964275,0.0029700989834964275,0.22579309344291687,2.309722661972046
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.0030784960836172104,0.0030784960836172104,0.23307812213897705,2.3512260913848877
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.0033026731107383966,0.0033026731107383966,0.24259141087532043,2.3995206356048584
