path,label,image_score,anchor_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.427116334438324,0.427116334438324
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.3935606777667999,0.3935606777667999
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.38059762120246887,0.38059762120246887
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.40103238821029663,0.40103238821029663
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.4402439594268799,0.4402439594268799
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.4763888716697693,0.4763888716697693
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.4428325891494751,0.4428325891494751
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.48296236991882324,0.48296236991882324
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.5250072479248047,0.5250072479248047
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.5457667708396912,0.5457667708396912
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.5316468477249146,0.5316468477249146
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.5634000897407532,0.5634000897407532
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.4313727915287018,0.4313727915287018
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.4635239243507385,0.4635239243507385
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.4563007354736328,0.4563007354736328
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.39870938658714294,0.39870938658714294
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.3390074372291565,0.3390074372291565
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.3473411500453949,0.3473411500453949
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.36687877774238586,0.36687877774238586
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.3793288469314575,0.3793288469314575
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.3898177444934845,0.3898177444934845
data\BraTS2021_slice\test\good\img\00021_99.png,0,0.40666675567626953,0.40666675567626953
data\BraTS2021_slice\test\good\img\00026_95.png,0,0.36782699823379517,0.36782699823379517
data\BraTS2021_slice\test\good\img\00026_96.png,0,0.3546854853630066,0.3546854853630066
data\BraTS2021_slice\test\good\img\00026_97.png,0,0.41331595182418823,0.41331595182418823
data\BraTS2021_slice\test\good\img\00026_98.png,0,0.3297554552555084,0.3297554552555084
data\BraTS2021_slice\test\good\img\00026_99.png,0,0.32166728377342224,0.32166728377342224
data\BraTS2021_slice\test\good\img\00028_98.png,0,0.35989755392074585,0.35989755392074585
data\BraTS2021_slice\test\good\img\00028_99.png,0,0.3753249943256378,0.3753249943256378
data\BraTS2021_slice\test\good\img\00056_97.png,0,0.3783819079399109,0.3783819079399109
data\BraTS2021_slice\test\good\img\00056_98.png,0,0.35204172134399414,0.35204172134399414
data\BraTS2021_slice\test\good\img\00056_99.png,0,0.3898456394672394,0.3898456394672394
data\BraTS2021_slice\test\good\img\00066_60.png,0,0.4772522747516632,0.4772522747516632
data\BraTS2021_slice\test\good\img\00066_61.png,0,0.4674645960330963,0.4674645960330963
data\BraTS2021_slice\test\good\img\00066_62.png,0,0.4362969994544983,0.4362969994544983
data\BraTS2021_slice\test\good\img\00066_63.png,0,0.42773666977882385,0.42773666977882385
data\BraTS2021_slice\test\good\img\00066_64.png,0,0.4326842725276947,0.4326842725276947
data\BraTS2021_slice\test\good\img\00072_96.png,0,0.4132767915725708,0.4132767915725708
data\BraTS2021_slice\test\good\img\00072_97.png,0,0.420693039894104,0.420693039894104
data\BraTS2021_slice\test\good\img\00072_98.png,0,0.3789840340614319,0.3789840340614319
data\BraTS2021_slice\test\good\img\00072_99.png,0,0.39679673314094543,0.39679673314094543
data\BraTS2021_slice\test\good\img\00078_60.png,0,0.344883531332016,0.344883531332016
data\BraTS2021_slice\test\good\img\00078_61.png,0,0.3488483428955078,0.3488483428955078
data\BraTS2021_slice\test\good\img\00078_62.png,0,0.3879435360431671,0.3879435360431671
data\BraTS2021_slice\test\good\img\00078_63.png,0,0.39831286668777466,0.39831286668777466
data\BraTS2021_slice\test\good\img\00078_64.png,0,0.3798542618751526,0.3798542618751526
data\BraTS2021_slice\test\good\img\00078_65.png,0,0.43306776881217957,0.43306776881217957
data\BraTS2021_slice\test\good\img\00085_60.png,0,0.39814329147338867,0.39814329147338867
data\BraTS2021_slice\test\good\img\00085_61.png,0,0.40760093927383423,0.40760093927383423
data\BraTS2021_slice\test\good\img\00085_62.png,0,0.4203944206237793,0.4203944206237793
data\BraTS2021_slice\test\good\img\00085_63.png,0,0.4413262903690338,0.4413262903690338
data\BraTS2021_slice\test\good\img\00085_64.png,0,0.43122658133506775,0.43122658133506775
data\BraTS2021_slice\test\good\img\00089_60.png,0,0.37712061405181885,0.37712061405181885
data\BraTS2021_slice\test\good\img\00089_61.png,0,0.35648560523986816,0.35648560523986816
data\BraTS2021_slice\test\good\img\00118_62.png,0,0.4281271696090698,0.4281271696090698
data\BraTS2021_slice\test\good\img\00118_63.png,0,0.4313063323497772,0.4313063323497772
data\BraTS2021_slice\test\good\img\00118_64.png,0,0.43167853355407715,0.43167853355407715
data\BraTS2021_slice\test\good\img\00118_65.png,0,0.4336947202682495,0.4336947202682495
data\BraTS2021_slice\test\good\img\00118_68.png,0,0.42678022384643555,0.42678022384643555
data\BraTS2021_slice\test\good\img\00139_95.png,0,0.33275946974754333,0.33275946974754333
data\BraTS2021_slice\test\good\img\00139_96.png,0,0.3160635828971863,0.3160635828971863
data\BraTS2021_slice\test\good\img\00139_97.png,0,0.30883336067199707,0.30883336067199707
data\BraTS2021_slice\test\good\img\00139_98.png,0,0.3145342469215393,0.3145342469215393
data\BraTS2021_slice\test\good\img\00139_99.png,0,0.2938889265060425,0.2938889265060425
data\BraTS2021_slice\test\good\img\00140_60.png,0,0.40622445940971375,0.40622445940971375
data\BraTS2021_slice\test\good\img\00140_61.png,0,0.3577987253665924,0.3577987253665924
data\BraTS2021_slice\test\good\img\00146_60.png,0,0.4914187490940094,0.4914187490940094
data\BraTS2021_slice\test\good\img\00146_61.png,0,0.4895997941493988,0.4895997941493988
data\BraTS2021_slice\test\good\img\00146_62.png,0,0.4936099648475647,0.4936099648475647
data\BraTS2021_slice\test\good\img\00146_63.png,0,0.5740374326705933,0.5740374326705933
data\BraTS2021_slice\test\good\img\00166_60.png,0,0.44633686542510986,0.44633686542510986
data\BraTS2021_slice\test\good\img\00166_61.png,0,0.45178529620170593,0.45178529620170593
data\BraTS2021_slice\test\good\img\00166_62.png,0,0.44147390127182007,0.44147390127182007
data\BraTS2021_slice\test\good\img\00166_63.png,0,0.38392361998558044,0.38392361998558044
data\BraTS2021_slice\test\good\img\00166_64.png,0,0.4040302336215973,0.4040302336215973
data\BraTS2021_slice\test\good\img\00166_65.png,0,0.37006324529647827,0.37006324529647827
data\BraTS2021_slice\test\good\img\00186_60.png,0,0.39086663722991943,0.39086663722991943
data\BraTS2021_slice\test\good\img\00186_61.png,0,0.3583092987537384,0.3583092987537384
data\BraTS2021_slice\test\good\img\00186_62.png,0,0.3582325875759125,0.3582325875759125
data\BraTS2021_slice\test\good\img\00186_63.png,0,0.3829476237297058,0.3829476237297058
data\BraTS2021_slice\test\good\img\00204_60.png,0,0.4787698984146118,0.4787698984146118
data\BraTS2021_slice\test\good\img\00204_61.png,0,0.46365293860435486,0.46365293860435486
data\BraTS2021_slice\test\good\img\00204_62.png,0,0.5017215013504028,0.5017215013504028
data\BraTS2021_slice\test\good\img\00204_63.png,0,0.4629040062427521,0.4629040062427521
data\BraTS2021_slice\test\good\img\00204_64.png,0,0.4446074962615967,0.4446074962615967
data\BraTS2021_slice\test\good\img\00210_97.png,0,0.32016435265541077,0.32016435265541077
data\BraTS2021_slice\test\good\img\00210_98.png,0,0.3273407816886902,0.3273407816886902
data\BraTS2021_slice\test\good\img\00210_99.png,0,0.32375091314315796,0.32375091314315796
data\BraTS2021_slice\test\good\img\00219_60.png,0,0.41214683651924133,0.41214683651924133
data\BraTS2021_slice\test\good\img\00219_61.png,0,0.3714238405227661,0.3714238405227661
data\BraTS2021_slice\test\good\img\00219_98.png,0,0.24660716950893402,0.24660716950893402
data\BraTS2021_slice\test\good\img\00219_99.png,0,0.28492048382759094,0.28492048382759094
data\BraTS2021_slice\test\good\img\00230_60.png,0,0.33714768290519714,0.33714768290519714
data\BraTS2021_slice\test\good\img\00230_61.png,0,0.34715646505355835,0.34715646505355835
data\BraTS2021_slice\test\good\img\00230_62.png,0,0.3599187731742859,0.3599187731742859
data\BraTS2021_slice\test\good\img\00231_60.png,0,0.4350280463695526,0.4350280463695526
data\BraTS2021_slice\test\good\img\00231_61.png,0,0.45988142490386963,0.45988142490386963
data\BraTS2021_slice\test\good\img\00231_62.png,0,0.40763354301452637,0.40763354301452637
data\BraTS2021_slice\test\good\img\00249_96.png,0,0.392829030752182,0.392829030752182
data\BraTS2021_slice\test\good\img\00249_97.png,0,0.3904091715812683,0.3904091715812683
data\BraTS2021_slice\test\good\img\00249_98.png,0,0.36042797565460205,0.36042797565460205
data\BraTS2021_slice\test\good\img\00249_99.png,0,0.357536256313324,0.357536256313324
data\BraTS2021_slice\test\good\img\00254_95.png,0,0.2862604856491089,0.2862604856491089
data\BraTS2021_slice\test\good\img\00254_96.png,0,0.31902819871902466,0.31902819871902466
data\BraTS2021_slice\test\good\img\00254_97.png,0,0.3574236333370209,0.3574236333370209
data\BraTS2021_slice\test\good\img\00254_98.png,0,0.36791351437568665,0.36791351437568665
data\BraTS2021_slice\test\good\img\00254_99.png,0,0.3461920917034149,0.3461920917034149
data\BraTS2021_slice\test\good\img\00261_98.png,0,0.43229949474334717,0.43229949474334717
data\BraTS2021_slice\test\good\img\00261_99.png,0,0.4472648799419403,0.4472648799419403
data\BraTS2021_slice\test\good\img\00269_60.png,0,0.4857988655567169,0.4857988655567169
data\BraTS2021_slice\test\good\img\00269_61.png,0,0.47385096549987793,0.47385096549987793
data\BraTS2021_slice\test\good\img\00273_98.png,0,0.43128013610839844,0.43128013610839844
data\BraTS2021_slice\test\good\img\00273_99.png,0,0.3867599070072174,0.3867599070072174
data\BraTS2021_slice\test\good\img\00283_60.png,0,0.3696640729904175,0.3696640729904175
data\BraTS2021_slice\test\good\img\00283_61.png,0,0.35248005390167236,0.35248005390167236
data\BraTS2021_slice\test\good\img\00283_62.png,0,0.34314918518066406,0.34314918518066406
data\BraTS2021_slice\test\good\img\00283_63.png,0,0.3733557462692261,0.3733557462692261
data\BraTS2021_slice\test\good\img\00283_64.png,0,0.3816051483154297,0.3816051483154297
data\BraTS2021_slice\test\good\img\00291_62.png,0,0.40747252106666565,0.40747252106666565
data\BraTS2021_slice\test\good\img\00291_63.png,0,0.363864541053772,0.363864541053772
data\BraTS2021_slice\test\good\img\00291_64.png,0,0.4038304388523102,0.4038304388523102
data\BraTS2021_slice\test\good\img\00291_65.png,0,0.4026775360107422,0.4026775360107422
data\BraTS2021_slice\test\good\img\00291_66.png,0,0.39816081523895264,0.39816081523895264
data\BraTS2021_slice\test\good\img\00291_67.png,0,0.39658764004707336,0.39658764004707336
data\BraTS2021_slice\test\good\img\00305_60.png,0,0.5171219706535339,0.5171219706535339
data\BraTS2021_slice\test\good\img\00305_61.png,0,0.5230444669723511,0.5230444669723511
data\BraTS2021_slice\test\good\img\00305_62.png,0,0.46983543038368225,0.46983543038368225
data\BraTS2021_slice\test\good\img\00305_63.png,0,0.4078946113586426,0.4078946113586426
data\BraTS2021_slice\test\good\img\00305_64.png,0,0.39753127098083496,0.39753127098083496
data\BraTS2021_slice\test\good\img\00314_60.png,0,0.41250360012054443,0.41250360012054443
data\BraTS2021_slice\test\good\img\00314_61.png,0,0.37798282504081726,0.37798282504081726
data\BraTS2021_slice\test\good\img\00314_62.png,0,0.3541242778301239,0.3541242778301239
data\BraTS2021_slice\test\good\img\00331_96.png,0,0.3821912109851837,0.3821912109851837
data\BraTS2021_slice\test\good\img\00331_97.png,0,0.4050467312335968,0.4050467312335968
data\BraTS2021_slice\test\good\img\00331_98.png,0,0.41562801599502563,0.41562801599502563
data\BraTS2021_slice\test\good\img\00331_99.png,0,0.4240455627441406,0.4240455627441406
data\BraTS2021_slice\test\good\img\00356_98.png,0,0.31380361318588257,0.31380361318588257
data\BraTS2021_slice\test\good\img\00356_99.png,0,0.32086098194122314,0.32086098194122314
data\BraTS2021_slice\test\good\img\00383_60.png,0,0.4397567808628082,0.4397567808628082
data\BraTS2021_slice\test\good\img\00383_61.png,0,0.47067970037460327,0.47067970037460327
data\BraTS2021_slice\test\good\img\00383_62.png,0,0.43315589427948,0.43315589427948
data\BraTS2021_slice\test\good\img\00383_63.png,0,0.4463130235671997,0.4463130235671997
data\BraTS2021_slice\test\good\img\00421_60.png,0,0.3020332455635071,0.3020332455635071
data\BraTS2021_slice\test\good\img\00421_61.png,0,0.3791462182998657,0.3791462182998657
data\BraTS2021_slice\test\good\img\00421_62.png,0,0.36256158351898193,0.36256158351898193
data\BraTS2021_slice\test\good\img\00431_60.png,0,0.3783385753631592,0.3783385753631592
data\BraTS2021_slice\test\good\img\00431_61.png,0,0.4223800599575043,0.4223800599575043
data\BraTS2021_slice\test\good\img\00431_62.png,0,0.43339383602142334,0.43339383602142334
data\BraTS2021_slice\test\good\img\00431_63.png,0,0.4263955056667328,0.4263955056667328
data\BraTS2021_slice\test\good\img\00431_64.png,0,0.3480991721153259,0.3480991721153259
data\BraTS2021_slice\test\good\img\00453_60.png,0,0.48819494247436523,0.48819494247436523
data\BraTS2021_slice\test\good\img\00453_61.png,0,0.5050942301750183,0.5050942301750183
data\BraTS2021_slice\test\good\img\00453_62.png,0,0.4802688658237457,0.4802688658237457
data\BraTS2021_slice\test\good\img\00453_63.png,0,0.47411543130874634,0.47411543130874634
data\BraTS2021_slice\test\good\img\00453_64.png,0,0.46851101517677307,0.46851101517677307
data\BraTS2021_slice\test\good\img\00453_65.png,0,0.4058023989200592,0.4058023989200592
data\BraTS2021_slice\test\good\img\00457_94.png,0,0.4210587739944458,0.4210587739944458
data\BraTS2021_slice\test\good\img\00457_95.png,0,0.38805443048477173,0.38805443048477173
data\BraTS2021_slice\test\good\img\00457_96.png,0,0.3455516993999481,0.3455516993999481
data\BraTS2021_slice\test\good\img\00457_97.png,0,0.3396388292312622,0.3396388292312622
data\BraTS2021_slice\test\good\img\00457_98.png,0,0.35492590069770813,0.35492590069770813
data\BraTS2021_slice\test\good\img\00457_99.png,0,0.3849469721317291,0.3849469721317291
data\BraTS2021_slice\test\good\img\00478_60.png,0,0.4615805745124817,0.4615805745124817
data\BraTS2021_slice\test\good\img\00478_61.png,0,0.4072936773300171,0.4072936773300171
data\BraTS2021_slice\test\good\img\00478_62.png,0,0.40605658292770386,0.40605658292770386
data\BraTS2021_slice\test\good\img\00478_63.png,0,0.42431190609931946,0.42431190609931946
data\BraTS2021_slice\test\good\img\00478_64.png,0,0.43056219816207886,0.43056219816207886
data\BraTS2021_slice\test\good\img\00485_94.png,0,0.33905938267707825,0.33905938267707825
data\BraTS2021_slice\test\good\img\00485_95.png,0,0.32731547951698303,0.32731547951698303
data\BraTS2021_slice\test\good\img\00485_96.png,0,0.345897376537323,0.345897376537323
data\BraTS2021_slice\test\good\img\00485_97.png,0,0.3980681896209717,0.3980681896209717
data\BraTS2021_slice\test\good\img\00485_98.png,0,0.3393043577671051,0.3393043577671051
data\BraTS2021_slice\test\good\img\00485_99.png,0,0.31556373834609985,0.31556373834609985
data\BraTS2021_slice\test\good\img\00488_60.png,0,0.5159748196601868,0.5159748196601868
data\BraTS2021_slice\test\good\img\00488_61.png,0,0.48065516352653503,0.48065516352653503
data\BraTS2021_slice\test\good\img\00488_62.png,0,0.45679330825805664,0.45679330825805664
data\BraTS2021_slice\test\good\img\00488_63.png,0,0.3987969756126404,0.3987969756126404
data\BraTS2021_slice\test\good\img\00488_64.png,0,0.42726731300354004,0.42726731300354004
data\BraTS2021_slice\test\good\img\00491_60.png,0,0.43241584300994873,0.43241584300994873
data\BraTS2021_slice\test\good\img\00491_61.png,0,0.39579856395721436,0.39579856395721436
data\BraTS2021_slice\test\good\img\00491_62.png,0,0.42336010932922363,0.42336010932922363
data\BraTS2021_slice\test\good\img\00495_60.png,0,0.4645009934902191,0.4645009934902191
data\BraTS2021_slice\test\good\img\00495_61.png,0,0.4352698028087616,0.4352698028087616
data\BraTS2021_slice\test\good\img\00495_62.png,0,0.41334861516952515,0.41334861516952515
data\BraTS2021_slice\test\good\img\00495_63.png,0,0.4351336658000946,0.4351336658000946
data\BraTS2021_slice\test\good\img\00495_64.png,0,0.4592174291610718,0.4592174291610718
data\BraTS2021_slice\test\good\img\00495_65.png,0,0.44787436723709106,0.44787436723709106
data\BraTS2021_slice\test\good\img\00500_60.png,0,0.4185299575328827,0.4185299575328827
data\BraTS2021_slice\test\good\img\00500_61.png,0,0.43163806200027466,0.43163806200027466
data\BraTS2021_slice\test\good\img\00516_60.png,0,0.4256766736507416,0.4256766736507416
data\BraTS2021_slice\test\good\img\00516_61.png,0,0.402986615896225,0.402986615896225
data\BraTS2021_slice\test\good\img\00516_62.png,0,0.38958480954170227,0.38958480954170227
data\BraTS2021_slice\test\good\img\00516_63.png,0,0.37288641929626465,0.37288641929626465
data\BraTS2021_slice\test\good\img\00524_96.png,0,0.4079478681087494,0.4079478681087494
data\BraTS2021_slice\test\good\img\00524_97.png,0,0.40706464648246765,0.40706464648246765
data\BraTS2021_slice\test\good\img\00524_98.png,0,0.42914116382598877,0.42914116382598877
data\BraTS2021_slice\test\good\img\00524_99.png,0,0.42300179600715637,0.42300179600715637
data\BraTS2021_slice\test\good\img\00537_60.png,0,0.45593953132629395,0.45593953132629395
data\BraTS2021_slice\test\good\img\00537_61.png,0,0.4069015681743622,0.4069015681743622
data\BraTS2021_slice\test\good\img\00537_62.png,0,0.47488176822662354,0.47488176822662354
data\BraTS2021_slice\test\good\img\00537_63.png,0,0.5083862543106079,0.5083862543106079
data\BraTS2021_slice\test\good\img\00537_64.png,0,0.5220253467559814,0.5220253467559814
data\BraTS2021_slice\test\good\img\00537_65.png,0,0.4405660927295685,0.4405660927295685
data\BraTS2021_slice\test\good\img\00542_95.png,0,0.35612645745277405,0.35612645745277405
data\BraTS2021_slice\test\good\img\00542_96.png,0,0.35614266991615295,0.35614266991615295
data\BraTS2021_slice\test\good\img\00542_97.png,0,0.35626867413520813,0.35626867413520813
data\BraTS2021_slice\test\good\img\00542_98.png,0,0.3853614926338196,0.3853614926338196
data\BraTS2021_slice\test\good\img\00542_99.png,0,0.37938636541366577,0.37938636541366577
data\BraTS2021_slice\test\good\img\00554_96.png,0,0.38353607058525085,0.38353607058525085
data\BraTS2021_slice\test\good\img\00554_97.png,0,0.4363729953765869,0.4363729953765869
data\BraTS2021_slice\test\good\img\00554_98.png,0,0.43587854504585266,0.43587854504585266
data\BraTS2021_slice\test\good\img\00554_99.png,0,0.47208598256111145,0.47208598256111145
data\BraTS2021_slice\test\good\img\00556_60.png,0,0.4300318658351898,0.4300318658351898
data\BraTS2021_slice\test\good\img\00556_61.png,0,0.3895633816719055,0.3895633816719055
data\BraTS2021_slice\test\good\img\00556_62.png,0,0.4052494764328003,0.4052494764328003
data\BraTS2021_slice\test\good\img\00556_63.png,0,0.3810286819934845,0.3810286819934845
data\BraTS2021_slice\test\good\img\00570_60.png,0,0.5211419463157654,0.5211419463157654
data\BraTS2021_slice\test\good\img\00570_61.png,0,0.46541592478752136,0.46541592478752136
