path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_96.png,0,0.49901652336120605,0.49901652336120605,0.30837371945381165,0.05568629503250122,4.113696575164795,0.16113921999931335,0.23794130572237904
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_97.png,0,0.48441141843795776,0.48441141843795776,0.32857486605644226,0.042238831520080566,4.523171424865723,0.1711246222257614,0.2299947592731482
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_98.png,0,0.40443041920661926,0.40443041920661926,0.30794060230255127,0.04728126525878906,4.1569671630859375,0.1566329300403595,0.19107757400892605
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_99.png,0,0.4876032769680023,0.4876032769680023,0.27699610590934753,0.05019080638885498,3.687040328979492,0.1581420600414276,0.21625261529812972
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_60.png,0,0.6085312962532043,0.6085312962532043,0.3660731315612793,0.06323438882827759,5.143138408660889,0.18429696559906006,0.31944039092608634
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_61.png,0,0.5595448613166809,0.5595448613166809,0.3814884424209595,0.10143762826919556,5.564521789550781,0.17025059461593628,0.3468342125348117
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_62.png,0,0.5755853056907654,0.5755853056907654,0.4031737744808197,0.045769572257995605,5.590482234954834,0.1731744110584259,0.30091727989481293
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_63.png,0,0.5802006721496582,0.5802006721496582,0.2887566089630127,0.04695999622344971,3.961623191833496,0.1729031205177307,0.25975042226089196
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_60.png,0,0.41158154606819153,0.41158154606819153,0.526546835899353,0.0562211275100708,7.112158298492432,0.17327015101909637,0.28297460224483606
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_61.png,0,0.4435509145259857,0.4435509145259857,0.5622319579124451,0.05797088146209717,7.42533540725708,0.16885660588741302,0.30667458661181934
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_62.png,0,0.5923359990119934,0.5923359990119934,0.5440492033958435,0.09196394681930542,7.2852582931518555,0.17338386178016663,0.39836131169740663
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_63.png,0,0.7408739924430847,0.7408739924430847,0.5939013957977295,0.1394270658493042,7.674522876739502,0.17234396934509277,0.5172486050913974
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_94.png,0,0.6174119114875793,0.6174119114875793,0.3683966398239136,0.06282871961593628,5.0455451011657715,0.17396707832813263,0.3201527971239044
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_95.png,0,0.6523669362068176,0.6523669362068176,0.36798882484436035,0.08067691326141357,5.0569987297058105,0.1802597939968109,0.3523592749294633
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_96.png,0,0.5675541162490845,0.5675541162490845,0.3585093319416046,0.05918693542480469,5.020097732543945,0.1748305708169937,0.2948955169042328
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_97.png,0,0.5847243070602417,0.5847243070602417,0.34244152903556824,0.0760236382484436,4.6833672523498535,0.16073575615882874,0.3091540702038547
