path,label,image_score,anchor_score,reconstruction_score,pixel_aggregated_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.0011451210593804717,0.0011451210593804717,0.2750771641731262,2.60032057762146
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.001291870721615851,0.001291870721615851,0.26964250206947327,2.5664868354797363
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.0009134905994869769,0.0009134905994869769,0.2652241885662079,2.522966146469116
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.0009765625,0.0009765625,0.2622968256473541,2.484989881515503
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.001291870721615851,0.001291870721615851,0.3378463089466095,3.337139368057251
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.0011451210593804717,0.0011451210593804717,0.3393513858318329,3.386178970336914
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.0011960399569943547,0.0011960399569943547,0.3306957185268402,3.242858648300171
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.0011960399569943547,0.0011960399569943547,0.3108847737312317,3.0394628047943115
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.00146484375,0.00146484375,0.4018495976924896,4.121034145355225
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.001504983869381249,0.001504983869381249,0.39898401498794556,4.029581546783447
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.0015440809074789286,0.0015440809074789286,0.38890963792800903,3.8737170696258545
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.0015440809074789286,0.0015440809074789286,0.383687824010849,3.8367393016815186
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.001423572190105915,0.001423572190105915,0.26066434383392334,2.623936653137207
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.0013810679083690047,0.0013810679083690047,0.24768570065498352,2.4903955459594727
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.0013810679083690047,0.0013810679083690047,0.24300478398799896,2.440582752227783
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.0015440809074789286,0.0015440809074789286,0.24054715037345886,2.3826751708984375
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.0016194457421079278,0.0016194457421079278,0.23671729862689972,2.3479793071746826
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.001504983869381249,0.001504983869381249,0.23135852813720703,2.2701501846313477
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.0011451210593804717,0.0011451210593804717,0.22775356471538544,2.1462149620056152
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.0012448778143152595,0.0012448778143152595,0.235800102353096,2.2023353576660156
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.0013372133253142238,0.0013372133253142238,0.2459777444601059,2.269254446029663
data\BraTS2021_slice\test\good\img\00021_99.png,0,0.001423572190105915,0.001423572190105915,0.2586996257305145,2.3591747283935547
data\BraTS2021_slice\test\good\img\00026_95.png,0,0.001423572190105915,0.001423572190105915,0.29035496711730957,3.1455037593841553
data\BraTS2021_slice\test\good\img\00026_96.png,0,0.00146484375,0.00146484375,0.2862630784511566,3.0229482650756836
data\BraTS2021_slice\test\good\img\00026_97.png,0,0.0013810679083690047,0.0013810679083690047,0.2827378213405609,2.9482645988464355
data\BraTS2021_slice\test\good\img\00026_98.png,0,0.00146484375,0.00146484375,0.2793470323085785,2.9441142082214355
data\BraTS2021_slice\test\good\img\00026_99.png,0,0.001423572190105915,0.001423572190105915,0.2777489423751831,2.964358329772949
data\BraTS2021_slice\test\good\img\00028_98.png,0,0.0015440809074789286,0.0015440809074789286,0.2594365179538727,2.7226662635803223
data\BraTS2021_slice\test\good\img\00028_99.png,0,0.00158221204765141,0.00158221204765141,0.2550230622291565,2.6657490730285645
data\BraTS2021_slice\test\good\img\00056_97.png,0,0.001035800902172923,0.001035800902172923,0.2292253077030182,2.373868942260742
