path,label,image_score,anchor_score,reconstruction_score,pixel_aggregated_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.2673749029636383,0.2673749029636383,0.20589730143547058,2.365687608718872
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.23792126774787903,0.23792126774787903,0.20182113349437714,2.316164016723633
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.27392372488975525,0.27392372488975525,0.20110134780406952,2.267345666885376
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.2804013192653656,0.2804013192653656,0.21888992190361023,2.404005765914917
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.3894111216068268,0.3894111216068268,0.3264068365097046,3.3195013999938965
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.4430016875267029,0.4430016875267029,0.35923629999160767,3.5577285289764404
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.39077404141426086,0.39077404141426086,0.3559940457344055,3.421196222305298
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.35752707719802856,0.35752707719802856,0.3133586049079895,3.0756423473358154
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.3840990960597992,0.3840990960597992,0.36655697226524353,3.896643877029419
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.36194396018981934,0.36194396018981934,0.3975437581539154,4.036252975463867
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.3350566625595093,0.3350566625595093,0.4062954783439636,4.066678047180176
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.39136093854904175,0.39136093854904175,0.4029892683029175,4.067152976989746
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.293110728263855,0.293110728263855,0.2241087555885315,2.8466553688049316
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.26098108291625977,0.26098108291625977,0.21293500065803528,2.747450351715088
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.25076547265052795,0.25076547265052795,0.19712939858436584,2.428896903991699
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.2801712453365326,0.2801712453365326,0.19513078033924103,2.386401414871216
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.33341270685195923,0.33341270685195923,0.1984739452600479,2.3758206367492676
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.38659173250198364,0.38659173250198364,0.19817253947257996,2.531583309173584
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.3544154167175293,0.3544154167175293,0.15995702147483826,2.0669808387756348
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.3615220785140991,0.3615220785140991,0.15783852338790894,1.9774904251098633
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.3477632999420166,0.3477632999420166,0.15311798453330994,1.9498417377471924
data\BraTS2021_slice\test\good\img\00021_99.png,0,0.2949262261390686,0.2949262261390686,0.15260066092014313,1.9565154314041138
data\BraTS2021_slice\test\good\img\00026_95.png,0,0.2545217275619507,0.2545217275619507,0.21819837391376495,2.627035617828369
data\BraTS2021_slice\test\good\img\00026_96.png,0,0.3377019166946411,0.3377019166946411,0.2208990752696991,2.694274663925171
data\BraTS2021_slice\test\good\img\00026_97.png,0,0.33917662501335144,0.33917662501335144,0.23373527824878693,2.9115512371063232
data\BraTS2021_slice\test\good\img\00026_98.png,0,0.2528236210346222,0.2528236210346222,0.2604580521583557,3.442058801651001
data\BraTS2021_slice\test\good\img\00026_99.png,0,0.26659128069877625,0.26659128069877625,0.2833034098148346,3.903186798095703
data\BraTS2021_slice\test\good\img\00028_98.png,0,0.23346048593521118,0.23346048593521118,0.21861612796783447,2.853203058242798
data\BraTS2021_slice\test\good\img\00028_99.png,0,0.27297934889793396,0.27297934889793396,0.21776679158210754,2.9029669761657715
data\BraTS2021_slice\test\good\img\00056_97.png,0,0.26102185249328613,0.26102185249328613,0.17525357007980347,2.097522735595703
data\BraTS2021_slice\test\good\img\00056_98.png,0,0.24731409549713135,0.24731409549713135,0.17381131649017334,2.0811820030212402
data\BraTS2021_slice\test\good\img\00056_99.png,0,0.23307529091835022,0.23307529091835022,0.17005063593387604,2.099001884460449
data\BraTS2021_slice\test\good\img\00066_60.png,0,0.25423118472099304,0.25423118472099304,0.2649957835674286,2.622377634048462
data\BraTS2021_slice\test\good\img\00066_61.png,0,0.24676349759101868,0.24676349759101868,0.2513655722141266,2.556772232055664
data\BraTS2021_slice\test\good\img\00066_62.png,0,0.2329264134168625,0.2329264134168625,0.2501250207424164,2.547816753387451
data\BraTS2021_slice\test\good\img\00066_63.png,0,0.2884863317012787,0.2884863317012787,0.2544785439968109,2.6329879760742188
data\BraTS2021_slice\test\good\img\00066_64.png,0,0.276057630777359,0.276057630777359,0.25214749574661255,2.6534295082092285
data\BraTS2021_slice\test\good\img\00072_96.png,0,0.2269618958234787,0.2269618958234787,0.20265915989875793,2.8751742839813232
data\BraTS2021_slice\test\good\img\00072_97.png,0,0.19429728388786316,0.19429728388786316,0.1972082108259201,2.8311102390289307
data\BraTS2021_slice\test\good\img\00072_98.png,0,0.19722634553909302,0.19722634553909302,0.19519737362861633,2.808842420578003
data\BraTS2021_slice\test\good\img\00072_99.png,0,0.2814531624317169,0.2814531624317169,0.21458347141742706,3.0824809074401855
data\BraTS2021_slice\test\good\img\00078_60.png,0,0.20785903930664062,0.20785903930664062,0.27039834856987,3.176515817642212
data\BraTS2021_slice\test\good\img\00078_61.png,0,0.23285768926143646,0.23285768926143646,0.2611382007598877,3.1198928356170654
data\BraTS2021_slice\test\good\img\00078_62.png,0,0.24567462503910065,0.24567462503910065,0.25632306933403015,3.1137170791625977
data\BraTS2021_slice\test\good\img\00078_63.png,0,0.27787697315216064,0.27787697315216064,0.2756795287132263,3.438612937927246
data\BraTS2021_slice\test\good\img\00078_64.png,0,0.26575174927711487,0.26575174927711487,0.27128103375434875,3.3219292163848877
data\BraTS2021_slice\test\good\img\00078_65.png,0,0.21975788474082947,0.21975788474082947,0.25777947902679443,2.9860196113586426
data\BraTS2021_slice\test\good\img\00085_60.png,0,0.21809206902980804,0.21809206902980804,0.2911559045314789,3.5110409259796143
data\BraTS2021_slice\test\good\img\00085_61.png,0,0.20861998200416565,0.20861998200416565,0.2944166958332062,3.5814881324768066
data\BraTS2021_slice\test\good\img\00085_62.png,0,0.23883330821990967,0.23883330821990967,0.29974365234375,3.6765007972717285
data\BraTS2021_slice\test\good\img\00085_63.png,0,0.2386321872472763,0.2386321872472763,0.2978064715862274,3.652446985244751
data\BraTS2021_slice\test\good\img\00085_64.png,0,0.2231728434562683,0.2231728434562683,0.29760026931762695,3.486785650253296
data\BraTS2021_slice\test\good\img\00089_60.png,0,0.30322620272636414,0.30322620272636414,0.26054108142852783,2.8860254287719727
data\BraTS2021_slice\test\good\img\00089_61.png,0,0.3033096194267273,0.3033096194267273,0.2448890060186386,2.7388832569122314
data\BraTS2021_slice\test\good\img\00118_62.png,0,0.415507972240448,0.415507972240448,0.3366755247116089,3.345442771911621
data\BraTS2021_slice\test\good\img\00118_63.png,0,0.46669280529022217,0.46669280529022217,0.32038527727127075,3.1895012855529785
data\BraTS2021_slice\test\good\img\00118_64.png,0,0.47282689809799194,0.47282689809799194,0.3026691675186157,2.9703831672668457
data\BraTS2021_slice\test\good\img\00118_65.png,0,0.46079471707344055,0.46079471707344055,0.29807016253471375,2.9190003871917725
data\BraTS2021_slice\test\good\img\00118_68.png,0,0.4738352596759796,0.4738352596759796,0.332706481218338,3.2584047317504883
data\BraTS2021_slice\test\good\img\00139_95.png,0,0.3506251275539398,0.3506251275539398,0.23147356510162354,2.556425094604492
data\BraTS2021_slice\test\good\img\00139_96.png,0,0.37203994393348694,0.37203994393348694,0.21901679039001465,2.4633688926696777
data\BraTS2021_slice\test\good\img\00139_97.png,0,0.289874404668808,0.289874404668808,0.24674978852272034,2.8537468910217285
data\BraTS2021_slice\test\good\img\00139_98.png,0,0.24176135659217834,0.24176135659217834,0.23575711250305176,2.7759158611297607
data\BraTS2021_slice\test\good\img\00139_99.png,0,0.22476482391357422,0.22476482391357422,0.23402845859527588,2.7812368869781494
data\BraTS2021_slice\test\good\img\00140_60.png,0,0.3000737428665161,0.3000737428665161,0.3274901807308197,2.8670830726623535
data\BraTS2021_slice\test\good\img\00140_61.png,0,0.26756465435028076,0.26756465435028076,0.2983345091342926,2.6608943939208984
data\BraTS2021_slice\test\good\img\00146_60.png,0,0.3186914324760437,0.3186914324760437,0.37722060084342957,3.3456780910491943
data\BraTS2021_slice\test\good\img\00146_61.png,0,0.4334309697151184,0.4334309697151184,0.3443225622177124,3.1601996421813965
data\BraTS2021_slice\test\good\img\00146_62.png,0,0.41373899579048157,0.41373899579048157,0.2627353370189667,2.7265801429748535
data\BraTS2021_slice\test\good\img\00146_63.png,0,0.40088602900505066,0.40088602900505066,0.27891358733177185,2.876007080078125
data\BraTS2021_slice\test\good\img\00166_60.png,0,0.33102741837501526,0.33102741837501526,0.19772443175315857,1.8712269067764282
data\BraTS2021_slice\test\good\img\00166_61.png,0,0.2884553372859955,0.2884553372859955,0.22298428416252136,2.1462323665618896
data\BraTS2021_slice\test\good\img\00166_62.png,0,0.32557275891304016,0.32557275891304016,0.19645392894744873,1.9800057411193848
data\BraTS2021_slice\test\good\img\00166_63.png,0,0.27037766575813293,0.27037766575813293,0.20710653066635132,2.053900957107544
data\BraTS2021_slice\test\good\img\00166_64.png,0,0.27675166726112366,0.27675166726112366,0.2014882117509842,2.0336830615997314
data\BraTS2021_slice\test\good\img\00166_65.png,0,0.25163036584854126,0.25163036584854126,0.213937446475029,2.1391167640686035
data\BraTS2021_slice\test\good\img\00186_60.png,0,0.3500699996948242,0.3500699996948242,0.3580420911312103,3.442772388458252
data\BraTS2021_slice\test\good\img\00186_61.png,0,0.33394885063171387,0.33394885063171387,0.357806533575058,3.4086873531341553
data\BraTS2021_slice\test\good\img\00186_62.png,0,0.3219773471355438,0.3219773471355438,0.35841667652130127,3.4010121822357178
data\BraTS2021_slice\test\good\img\00186_63.png,0,0.3012174963951111,0.3012174963951111,0.3570840656757355,3.3876447677612305
data\BraTS2021_slice\test\good\img\00204_60.png,0,0.43528446555137634,0.43528446555137634,0.28433939814567566,2.76790714263916
data\BraTS2021_slice\test\good\img\00204_61.png,0,0.3935905694961548,0.3935905694961548,0.27096450328826904,2.6623446941375732
data\BraTS2021_slice\test\good\img\00204_62.png,0,0.36207059025764465,0.36207059025764465,0.25788676738739014,2.6448328495025635
data\BraTS2021_slice\test\good\img\00204_63.png,0,0.35236454010009766,0.35236454010009766,0.2518520653247833,2.61393141746521
data\BraTS2021_slice\test\good\img\00204_64.png,0,0.3159100413322449,0.3159100413322449,0.2539430558681488,2.5625739097595215
data\BraTS2021_slice\test\good\img\00210_97.png,0,0.1892954409122467,0.1892954409122467,0.20773066580295563,2.574645757675171
data\BraTS2021_slice\test\good\img\00210_98.png,0,0.20766854286193848,0.20766854286193848,0.1977282464504242,2.4452974796295166
data\BraTS2021_slice\test\good\img\00210_99.png,0,0.20940463244915009,0.20940463244915009,0.19852538406848907,2.4298317432403564
data\BraTS2021_slice\test\good\img\00219_60.png,0,0.3061685860157013,0.3061685860157013,0.20505599677562714,2.3093080520629883
data\BraTS2021_slice\test\good\img\00219_61.png,0,0.26695936918258667,0.26695936918258667,0.2110411673784256,2.3955557346343994
data\BraTS2021_slice\test\good\img\00219_98.png,0,0.16340433061122894,0.16340433061122894,0.21970833837985992,2.8449199199676514
data\BraTS2021_slice\test\good\img\00219_99.png,0,0.17143157124519348,0.17143157124519348,0.22121970355510712,2.8711657524108887
data\BraTS2021_slice\test\good\img\00230_60.png,0,0.31471458077430725,0.31471458077430725,0.2721826732158661,2.7094027996063232
data\BraTS2021_slice\test\good\img\00230_61.png,0,0.32835397124290466,0.32835397124290466,0.2707842290401459,2.685089111328125
data\BraTS2021_slice\test\good\img\00230_62.png,0,0.29703155159950256,0.29703155159950256,0.2960965633392334,2.7621822357177734
data\BraTS2021_slice\test\good\img\00231_60.png,0,0.24770313501358032,0.24770313501358032,0.32948896288871765,3.3039848804473877
data\BraTS2021_slice\test\good\img\00231_61.png,0,0.25087109208106995,0.25087109208106995,0.3438746929168701,3.2335362434387207
data\BraTS2021_slice\test\good\img\00231_62.png,0,0.27492108941078186,0.27492108941078186,0.3355596959590912,3.1432173252105713
data\BraTS2021_slice\test\good\img\00249_96.png,0,0.3156954348087311,0.3156954348087311,0.2554381787776947,3.1579301357269287
data\BraTS2021_slice\test\good\img\00249_97.png,0,0.31411078572273254,0.31411078572273254,0.245686873793602,3.0329020023345947
data\BraTS2021_slice\test\good\img\00249_98.png,0,0.34051886200904846,0.34051886200904846,0.2366417944431305,2.8853349685668945
data\BraTS2021_slice\test\good\img\00249_99.png,0,0.2742428481578827,0.2742428481578827,0.23363475501537323,2.860992431640625
data\BraTS2021_slice\test\good\img\00254_95.png,0,0.25699949264526367,0.25699949264526367,0.24973727762699127,3.230830192565918
data\BraTS2021_slice\test\good\img\00254_96.png,0,0.25015777349472046,0.25015777349472046,0.24558089673519135,3.2250893115997314
data\BraTS2021_slice\test\good\img\00254_97.png,0,0.22224628925323486,0.22224628925323486,0.2485245317220688,3.2150492668151855
data\BraTS2021_slice\test\good\img\00254_98.png,0,0.21984344720840454,0.21984344720840454,0.2570411264896393,3.280719518661499
data\BraTS2021_slice\test\good\img\00254_99.png,0,0.20213428139686584,0.20213428139686584,0.24797748029232025,3.1834142208099365
data\BraTS2021_slice\test\good\img\00261_98.png,0,0.40375781059265137,0.40375781059265137,0.22003091871738434,2.7945306301116943
data\BraTS2021_slice\test\good\img\00261_99.png,0,0.3656074106693268,0.3656074106693268,0.21668082475662231,2.7939794063568115
data\BraTS2021_slice\test\good\img\00269_60.png,0,0.45549240708351135,0.45549240708351135,0.45079970359802246,3.1786856651306152
data\BraTS2021_slice\test\good\img\00269_61.png,0,0.4732012152671814,0.4732012152671814,0.426713228225708,3.0548863410949707
data\BraTS2021_slice\test\good\img\00273_98.png,0,0.29383760690689087,0.29383760690689087,0.22624149918556213,2.6609182357788086
data\BraTS2021_slice\test\good\img\00273_99.png,0,0.33471181988716125,0.33471181988716125,0.2159428596496582,2.5994174480438232
data\BraTS2021_slice\test\good\img\00283_60.png,0,0.22342629730701447,0.22342629730701447,0.3112419545650482,3.083146810531616
data\BraTS2021_slice\test\good\img\00283_61.png,0,0.2256658524274826,0.2256658524274826,0.29266390204429626,3.0621767044067383
data\BraTS2021_slice\test\good\img\00283_62.png,0,0.24432769417762756,0.24432769417762756,0.29220086336135864,3.0253148078918457
data\BraTS2021_slice\test\good\img\00283_63.png,0,0.26215860247612,0.26215860247612,0.2828320264816284,2.9809517860412598
data\BraTS2021_slice\test\good\img\00283_64.png,0,0.24257689714431763,0.24257689714431763,0.27595263719558716,2.8992202281951904
data\BraTS2021_slice\test\good\img\00291_62.png,0,0.32153254747390747,0.32153254747390747,0.25471580028533936,2.7158570289611816
data\BraTS2021_slice\test\good\img\00291_63.png,0,0.4447861611843109,0.4447861611843109,0.22967307269573212,2.622978687286377
data\BraTS2021_slice\test\good\img\00291_64.png,0,0.3940686881542206,0.3940686881542206,0.2120906412601471,2.446087598800659
data\BraTS2021_slice\test\good\img\00291_65.png,0,0.3867414891719818,0.3867414891719818,0.20084990561008453,2.3208391666412354
