path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_96.png,0,0.4412682056427002,0.4412682056427002,0.21125911176204681,0.886321485042572,2.419049024581909,0.48264652490615845,0.31482074514643255
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_97.png,0,0.4435158371925354,0.4435158371925354,0.20681264996528625,0.9151285886764526,2.432474374771118,0.4484795033931732,0.3264993553680955
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_98.png,0,0.4762324094772339,0.4762324094772339,0.2060859054327011,0.859114944934845,2.4687299728393555,0.5296512842178345,0.3235530569157976
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_99.png,0,0.49707016348838806,0.49707016348838806,0.21249805390834808,0.8440268039703369,2.547269344329834,0.5376037955284119,0.33082865517951815
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_60.png,0,0.4441484212875366,0.4441484212875366,0.20388348400592804,0.9876996278762817,2.4778006076812744,0.5118703842163086,0.3539232392748972
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_61.png,0,0.44036298990249634,0.44036298990249634,0.2235998511314392,0.8706817030906677,2.723966121673584,0.5185155272483826,0.31931431471752314
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_62.png,0,0.40259575843811035,0.40259575843811035,0.22507165372371674,0.968124270439148,2.7134757041931152,0.5116450190544128,0.3353401222648794
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_63.png,0,0.4309755861759186,0.4309755861759186,0.21012575924396515,0.9862345457077026,2.5333104133605957,0.5204699039459229,0.3490454066548382
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_60.png,0,0.5266779661178589,0.5266779661178589,0.27429306507110596,0.950394868850708,3.3891682624816895,0.5131189823150635,0.4111943020548342
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_61.png,0,0.4811818599700928,0.4811818599700928,0.2692413628101349,0.8860689997673035,3.287062644958496,0.47364282608032227,0.36340843004610784
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_62.png,0,0.5066012740135193,0.5066012740135193,0.2653622031211853,0.8552286624908447,3.106250762939453,0.3717958331108093,0.35843560008536574
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_63.png,0,0.5271165370941162,0.5271165370941162,0.27581173181533813,0.8944624662399292,3.302543878555298,0.3444775938987732,0.3887292507369355
