path,label,image_score,anchor_score,reconstruction_score,pixel_aggregated_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.0022640670649707317,0.0022640670649707317,0.27687013149261475,2.7298672199249268
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.0022375858388841152,0.0022375858388841152,0.276165634393692,2.739837408065796
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.0023417146876454353,0.0023417146876454353,0.2739730477333069,2.7198119163513184
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.002013235120102763,0.002013235120102763,0.2695457935333252,2.6705520153045654
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.0028680029790848494,0.0028680029790848494,0.3091161549091339,2.9128801822662354
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.0022375858388841152,0.0022375858388841152,0.311311274766922,2.9653520584106445
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.0022640670649707317,0.0022640670649707317,0.30616098642349243,2.8751065731048584
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.002210787497460842,0.002210787497460842,0.29054221510887146,2.711824655532837
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.0028261321131139994,0.0028261321131139994,0.37444931268692017,3.8696770668029785
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.003257242264226079,0.003257242264226079,0.3714730739593506,3.781790018081665
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.002949962392449379,0.002949962392449379,0.36328521370887756,3.6670961380004883
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.003107402939349413,0.003107402939349413,0.3591718077659607,3.6679341793060303
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.0026067085564136505,0.0026067085564136505,0.26523739099502563,2.5824618339538574
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.002583741443231702,0.002583741443231702,0.25211280584335327,2.473007917404175
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.0022640670649707317,0.0022640670649707317,0.244516059756279,2.4400413036346436
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.00244140625,0.00244140625,0.24411273002624512,2.4062976837158203
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.0023920799139887094,0.0023920799139887094,0.239506334066391,2.3742592334747314
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.002210787497460842,0.002210787497460842,0.23742277920246124,2.29252028465271
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.0023920799139887094,0.0023920799139887094,0.22753192484378815,2.1794848442077637
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.0026067085564136505,0.0026067085564136505,0.23731720447540283,2.193108081817627
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.002740471623837948,0.002740471623837948,0.24911388754844666,2.2069671154022217
data\BraTS2021_slice\test\good\img\00021_99.png,0,0.0027621358167380095,0.0027621358167380095,0.2595929503440857,2.31781005859375
data\BraTS2021_slice\test\good\img\00026_95.png,0,0.0022640670649707317,0.0022640670649707317,0.2838350236415863,3.107372522354126
data\BraTS2021_slice\test\good\img\00026_96.png,0,0.0022375858388841152,0.0022375858388841152,0.2788405418395996,3.0212762355804443
data\BraTS2021_slice\test\good\img\00026_97.png,0,0.002804962219670415,0.002804962219670415,0.2813841998577118,3.0147976875305176
data\BraTS2021_slice\test\good\img\00026_98.png,0,0.0023417146876454353,0.0023417146876454353,0.27906620502471924,3.026386260986328
data\BraTS2021_slice\test\good\img\00026_99.png,0,0.0021001771092414856,0.0021001771092414856,0.2762942612171173,3.026217460632324
data\BraTS2021_slice\test\good\img\00028_98.png,0,0.002367031294852495,0.002367031294852495,0.26219913363456726,2.868762969970703
data\BraTS2021_slice\test\good\img\00028_99.png,0,0.0024168689269572496,0.0024168689269572496,0.2589784562587738,2.8267641067504883
data\BraTS2021_slice\test\good\img\00056_97.png,0,0.0021283687092363834,0.0021283687092363834,0.22896242141723633,2.310133934020996
data\BraTS2021_slice\test\good\img\00056_98.png,0,0.0022375858388841152,0.0022375858388841152,0.22147542238235474,2.250582218170166
data\BraTS2021_slice\test\good\img\00056_99.png,0,0.0019223651615902781,0.0019223651615902781,0.21518535912036896,2.2001194953918457
data\BraTS2021_slice\test\good\img\00066_60.png,0,0.0023920799139887094,0.0023920799139887094,0.2787732779979706,2.8218581676483154
data\BraTS2021_slice\test\good\img\00066_61.png,0,0.001983407884836197,0.001983407884836197,0.2852560877799988,2.8587329387664795
data\BraTS2021_slice\test\good\img\00066_62.png,0,0.001983407884836197,0.001983407884836197,0.2873785197734833,2.855698823928833
data\BraTS2021_slice\test\good\img\00066_63.png,0,0.0021283687092363834,0.0021283687092363834,0.2950339913368225,2.8985209465026855
data\BraTS2021_slice\test\good\img\00066_64.png,0,0.0022902421187609434,0.0022902421187609434,0.29615235328674316,2.921623468399048
data\BraTS2021_slice\test\good\img\00072_96.png,0,0.0021001771092414856,0.0021001771092414856,0.26362401247024536,3.0454835891723633
data\BraTS2021_slice\test\good\img\00072_97.png,0,0.002583741443231702,0.002583741443231702,0.25899404287338257,3.0081849098205566
data\BraTS2021_slice\test\good\img\00072_98.png,0,0.0024656993336975574,0.0024656993336975574,0.2540205717086792,2.947843551635742
data\BraTS2021_slice\test\good\img\00072_99.png,0,0.0023417146876454353,0.0023417146876454353,0.2505623698234558,2.871553897857666
data\BraTS2021_slice\test\good\img\00078_60.png,0,0.002583741443231702,0.002583741443231702,0.33602404594421387,3.67266845703125
data\BraTS2021_slice\test\good\img\00078_61.png,0,0.0026067085564136505,0.0026067085564136505,0.3333422541618347,3.6837551593780518
data\BraTS2021_slice\test\good\img\00078_62.png,0,0.00244140625,0.00244140625,0.33497777581214905,3.6786282062530518
data\BraTS2021_slice\test\good\img\00078_63.png,0,0.0026744266506284475,0.0026744266506284475,0.3482440114021301,3.7563600540161133
data\BraTS2021_slice\test\good\img\00078_64.png,0,0.0022375858388841152,0.0022375858388841152,0.35882118344306946,3.8760335445404053
data\BraTS2021_slice\test\good\img\00078_65.png,0,0.0026067085564136505,0.0026067085564136505,0.3602573871612549,3.881042003631592
data\BraTS2021_slice\test\good\img\00085_60.png,0,0.002071601804345846,0.002071601804345846,0.35381439328193665,3.923027276992798
data\BraTS2021_slice\test\good\img\00085_61.png,0,0.002013235120102763,0.002013235120102763,0.3615790605545044,4.003737449645996
data\BraTS2021_slice\test\good\img\00085_62.png,0,0.0022640670649707317,0.0022640670649707317,0.3669319152832031,4.094968318939209
data\BraTS2021_slice\test\good\img\00085_63.png,0,0.0022902421187609434,0.0022902421187609434,0.3699546158313751,4.0911712646484375
data\BraTS2021_slice\test\good\img\00085_64.png,0,0.002183660166338086,0.002183660166338086,0.370749294757843,3.9989326000213623
data\BraTS2021_slice\test\good\img\00089_60.png,0,0.0021561915054917336,0.0021561915054917336,0.2845909297466278,2.9482579231262207
data\BraTS2021_slice\test\good\img\00089_61.png,0,0.0024168689269572496,0.0024168689269572496,0.28106096386909485,2.9606473445892334
data\BraTS2021_slice\test\good\img\00118_62.png,0,0.002804962219670415,0.002804962219670415,0.34843477606773376,3.3291525840759277
data\BraTS2021_slice\test\good\img\00118_63.png,0,0.0027621358167380095,0.0027621358167380095,0.3418068289756775,3.324113130569458
data\BraTS2021_slice\test\good\img\00118_64.png,0,0.0027836314402520657,0.0027836314402520657,0.3298012614250183,3.223682403564453
data\BraTS2021_slice\test\good\img\00118_65.png,0,0.002740471623837948,0.002740471623837948,0.32192903757095337,3.1411499977111816
data\BraTS2021_slice\test\good\img\00118_68.png,0,0.0025135816540569067,0.0025135816540569067,0.30389267206192017,3.0101075172424316
data\BraTS2021_slice\test\good\img\00139_95.png,0,0.0022375858388841152,0.0022375858388841152,0.2374536097049713,2.2881407737731934
data\BraTS2021_slice\test\good\img\00139_96.png,0,0.0021561915054917336,0.0021561915054917336,0.2386765331029892,2.367779016494751
data\BraTS2021_slice\test\good\img\00139_97.png,0,0.0025135816540569067,0.0025135816540569067,0.24260783195495605,2.482607364654541
data\BraTS2021_slice\test\good\img\00139_98.png,0,0.00244140625,0.00244140625,0.2434748411178589,2.502046823501587
data\BraTS2021_slice\test\good\img\00139_99.png,0,0.0023417146876454353,0.0023417146876454353,0.24784544110298157,2.5629334449768066
data\BraTS2021_slice\test\good\img\00140_60.png,0,0.002316121244803071,0.002316121244803071,0.29420414566993713,2.9468283653259277
data\BraTS2021_slice\test\good\img\00140_61.png,0,0.0021561915054917336,0.0021561915054917336,0.27688559889793396,2.762183427810669
data\BraTS2021_slice\test\good\img\00146_60.png,0,0.0022375858388841152,0.0022375858388841152,0.3584359586238861,3.447988748550415
data\BraTS2021_slice\test\good\img\00146_61.png,0,0.0019223651615902781,0.0019223651615902781,0.35256749391555786,3.398472547531128
data\BraTS2021_slice\test\good\img\00146_62.png,0,0.001983407884836197,0.001983407884836197,0.3527225852012634,3.478358268737793
data\BraTS2021_slice\test\good\img\00146_63.png,0,0.0021001771092414856,0.0021001771092414856,0.34943535923957825,3.4853551387786865
data\BraTS2021_slice\test\good\img\00166_60.png,0,0.001983407884836197,0.001983407884836197,0.26287516951560974,2.5421366691589355
data\BraTS2021_slice\test\good\img\00166_61.png,0,0.002071601804345846,0.002071601804345846,0.2537064552307129,2.526482105255127
data\BraTS2021_slice\test\good\img\00166_62.png,0,0.002013235120102763,0.002013235120102763,0.24281153082847595,2.4363796710968018
data\BraTS2021_slice\test\good\img\00166_63.png,0,0.001983407884836197,0.001983407884836197,0.2327699512243271,2.2795071601867676
data\BraTS2021_slice\test\good\img\00166_64.png,0,0.0020426269620656967,0.0020426269620656967,0.22411802411079407,2.1985177993774414
