path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_96.png,0,0.49900898337364197,0.49900898337364197,0.3010343313217163,0.060966432094573975,4.061220169067383,0.17185914516448975,0.24280215552667278
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_97.png,0,0.4844074845314026,0.4844074845314026,0.3139803409576416,0.04607248306274414,4.339623928070068,0.18104413151741028,0.22968052448893983
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_98.png,0,0.4044283628463745,0.4044283628463745,0.29880866408348083,0.052753567695617676,4.06085729598999,0.16528435051441193,0.19479906969091104
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_99.png,0,0.4876042604446411,0.4876042604446411,0.2755173444747925,0.05152177810668945,3.6988234519958496,0.16702400147914886,0.218876027589554
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_60.png,0,0.6085404753684998,0.6085404753684998,0.3858192265033722,0.07080745697021484,5.5741753578186035,0.19424603879451752,0.33996700589050444
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_61.png,0,0.5595533847808838,0.5595533847808838,0.38706356287002563,0.10824501514434814,5.797469139099121,0.18051142990589142,0.361909317350945
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_62.png,0,0.5755979418754578,0.5755979418754578,0.4009513258934021,0.04867583513259888,5.717906475067139,0.18253576755523682,0.3083534516202343
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_63.png,0,0.5801969766616821,0.5801969766616821,0.28593119978904724,0.04937124252319336,3.950002908706665,0.1820201724767685,0.2627600241584242
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_60.png,0,0.41158154606819153,0.41158154606819153,0.5005499720573425,0.05907750129699707,6.813786029815674,0.1817447692155838,0.27907827161713583
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_61.png,0,0.4435483515262604,0.4435483515262604,0.5388143062591553,0.06044435501098633,7.202854633331299,0.1780499368906021,0.3045345381669423
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_62.png,0,0.592332124710083,0.592332124710083,0.5119683146476746,0.09636354446411133,6.985498428344727,0.18630407750606537,0.3965623900416393
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_63.png,0,0.7408676743507385,0.7408676743507385,0.554816722869873,0.14424556493759155,7.24393892288208,0.18525750935077667,0.5131430304437812
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_94.png,0,0.6174100637435913,0.6174100637435913,0.37200742959976196,0.06509590148925781,5.021198749542236,0.18888220191001892,0.3230571558194045
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_95.png,0,0.6523638367652893,0.6523638367652893,0.37154534459114075,0.0856924057006836,5.0103230476379395,0.19258703291416168,0.3576451371249385
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_96.png,0,0.5675532817840576,0.5675532817840576,0.35425224900245667,0.06228899955749512,4.895864486694336,0.18749094009399414,0.2958265534272589
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_97.png,0,0.5847286581993103,0.5847286581993103,0.34004977345466614,0.07593655586242676,4.517711639404297,0.16874724626541138,0.3060984888769098
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_98.png,0,0.48520785570144653,0.48520785570144653,0.36534374952316284,0.07210206985473633,4.789059162139893,0.167221799492836,0.2676931836094331
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_99.png,0,0.5735624432563782,0.5735624432563782,0.34438860416412354,0.06540948152542114,4.739424705505371,0.16341815888881683,0.29714670513059904
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_96.png,0,0.6375805139541626,0.6375805139541626,0.1996428519487381,0.05454552173614502,3.2135848999023438,0.1538935750722885,0.27198074112019205
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_97.png,0,0.6290619373321533,0.6290619373321533,0.26092398166656494,0.04559469223022461,4.145130634307861,0.1752837747335434,0.28504643626567155
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_98.png,0,0.6795388460159302,0.6795388460159302,0.2619163990020752,0.04301857948303223,4.149239540100098,0.16751182079315186,0.30397663011203263
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_99.png,0,0.7129693627357483,0.7129693627357483,0.21509160101413727,0.04327160120010376,3.340590476989746,0.16570496559143066,0.29629843564447655
