path,label,image_score,anchor_score,reconstruction_score,pixel_aggregated_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.3159011900424957,0.3159011900424957,0.2305654138326645,2.72672700881958
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.351818323135376,0.351818323135376,0.24331896007061005,2.9536526203155518
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.3831924498081207,0.3831924498081207,0.2111678570508957,2.5482895374298096
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.36069875955581665,0.36069875955581665,0.2315676510334015,2.8154900074005127
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.5784028768539429,0.5784028768539429,0.19444584846496582,2.4521381855010986
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.5861508846282959,0.5861508846282959,0.203600212931633,2.6994500160217285
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.6067792177200317,0.6067792177200317,0.22695237398147583,2.440033435821533
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.6153717637062073,0.6153717637062073,0.19030950963497162,2.5055277347564697
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.48060619831085205,0.48060619831085205,0.3760785162448883,3.8922677040100098
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.4747650623321533,0.4747650623321533,0.34368276596069336,3.5961949825286865
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.42100322246551514,0.42100322246551514,0.3819039762020111,3.959949493408203
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.5120843052864075,0.5120843052864075,0.28155747056007385,3.2455499172210693
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.4579821228981018,0.4579821228981018,0.2170979082584381,2.765533685684204
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.47433990240097046,0.47433990240097046,0.2239568829536438,2.79669189453125
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.3873298466205597,0.3873298466205597,0.18953973054885864,2.441338300704956
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.403525173664093,0.403525173664093,0.19902467727661133,2.6271584033966064
