path,label,image_score,anchor_score
data\BraTS2021_slice\test\good\img\00000_96.png,0,0.28487080335617065,0.28487080335617065
data\BraTS2021_slice\test\good\img\00000_97.png,0,0.26585379242897034,0.26585379242897034
data\BraTS2021_slice\test\good\img\00000_98.png,0,0.28852763772010803,0.28852763772010803
data\BraTS2021_slice\test\good\img\00000_99.png,0,0.32368966937065125,0.32368966937065125
data\BraTS2021_slice\test\good\img\00011_60.png,0,0.4448559880256653,0.4448559880256653
data\BraTS2021_slice\test\good\img\00011_61.png,0,0.47248125076293945,0.47248125076293945
data\BraTS2021_slice\test\good\img\00011_62.png,0,0.42635077238082886,0.42635077238082886
data\BraTS2021_slice\test\good\img\00011_63.png,0,0.36920949816703796,0.36920949816703796
data\BraTS2021_slice\test\good\img\00018_60.png,0,0.45290863513946533,0.45290863513946533
data\BraTS2021_slice\test\good\img\00018_61.png,0,0.4133666455745697,0.4133666455745697
data\BraTS2021_slice\test\good\img\00018_62.png,0,0.38587141036987305,0.38587141036987305
data\BraTS2021_slice\test\good\img\00018_63.png,0,0.4750182330608368,0.4750182330608368
data\BraTS2021_slice\test\good\img\00020_94.png,0,0.29956692457199097,0.29956692457199097
data\BraTS2021_slice\test\good\img\00020_95.png,0,0.30341553688049316,0.30341553688049316
data\BraTS2021_slice\test\good\img\00020_96.png,0,0.2763214707374573,0.2763214707374573
data\BraTS2021_slice\test\good\img\00020_97.png,0,0.34721294045448303,0.34721294045448303
data\BraTS2021_slice\test\good\img\00020_98.png,0,0.3113466799259186,0.3113466799259186
data\BraTS2021_slice\test\good\img\00020_99.png,0,0.3657230734825134,0.3657230734825134
data\BraTS2021_slice\test\good\img\00021_96.png,0,0.34292522072792053,0.34292522072792053
data\BraTS2021_slice\test\good\img\00021_97.png,0,0.32501739263534546,0.32501739263534546
data\BraTS2021_slice\test\good\img\00021_98.png,0,0.30722564458847046,0.30722564458847046
data\BraTS2021_slice\test\good\img\00021_99.png,0,0.3586496412754059,0.3586496412754059
data\BraTS2021_slice\test\good\img\00026_95.png,0,0.2794393002986908,0.2794393002986908
data\BraTS2021_slice\test\good\img\00026_96.png,0,0.3212302625179291,0.3212302625179291
data\BraTS2021_slice\test\good\img\00026_97.png,0,0.30819377303123474,0.30819377303123474
data\BraTS2021_slice\test\good\img\00026_98.png,0,0.24291035532951355,0.24291035532951355
data\BraTS2021_slice\test\good\img\00026_99.png,0,0.23581595718860626,0.23581595718860626
data\BraTS2021_slice\test\good\img\00028_98.png,0,0.2833094894886017,0.2833094894886017
data\BraTS2021_slice\test\good\img\00028_99.png,0,0.27661627531051636,0.27661627531051636
data\BraTS2021_slice\test\good\img\00056_97.png,0,0.28317344188690186,0.28317344188690186
data\BraTS2021_slice\test\good\img\00056_98.png,0,0.26983946561813354,0.26983946561813354
data\BraTS2021_slice\test\good\img\00056_99.png,0,0.27980709075927734,0.27980709075927734
data\BraTS2021_slice\test\good\img\00066_60.png,0,0.3085804283618927,0.3085804283618927
data\BraTS2021_slice\test\good\img\00066_61.png,0,0.2536577582359314,0.2536577582359314
data\BraTS2021_slice\test\good\img\00066_62.png,0,0.24405992031097412,0.24405992031097412
data\BraTS2021_slice\test\good\img\00066_63.png,0,0.24756918847560883,0.24756918847560883
data\BraTS2021_slice\test\good\img\00066_64.png,0,0.28872939944267273,0.28872939944267273
data\BraTS2021_slice\test\good\img\00072_96.png,0,0.2849692106246948,0.2849692106246948
data\BraTS2021_slice\test\good\img\00072_97.png,0,0.25901928544044495,0.25901928544044495
data\BraTS2021_slice\test\good\img\00072_98.png,0,0.2924971878528595,0.2924971878528595
data\BraTS2021_slice\test\good\img\00072_99.png,0,0.2659587860107422,0.2659587860107422
data\BraTS2021_slice\test\good\img\00078_60.png,0,0.24389991164207458,0.24389991164207458
data\BraTS2021_slice\test\good\img\00078_61.png,0,0.28336799144744873,0.28336799144744873
