path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_96.png,0,0.17655324935913086,0.17655324935913086,0.31505951285362244,0.4340442419052124,4.207948684692383,0.341990202665329,0.17720183141980866
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_97.png,0,0.17394408583641052,0.17394408583641052,0.2903212606906891,0.40767335891723633,3.9826531410217285,0.31013259291648865,0.15790936087845855
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_98.png,0,0.1772194653749466,0.1772194653749466,0.24615570902824402,0.41876816749572754,3.2986180782318115,0.31248950958251953,0.14908308835472664
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00000_99.png,0,0.18246990442276,0.18246990442276,0.2454393208026886,0.44990599155426025,3.2839913368225098,0.3256661891937256,0.16738160990830234
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_60.png,0,0.22606413066387177,0.22606413066387177,0.4151013493537903,0.8864837288856506,6.255326271057129,0.27607402205467224,0.46825379659600563
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_61.png,0,0.2233911156654358,0.2233911156654358,0.4178944230079651,0.8400033712387085,6.5139851570129395,0.2666556239128113,0.45292386827902587
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_62.png,0,0.20966671407222748,0.20966671407222748,0.40559321641921997,0.7819976806640625,6.024297714233398,0.30248111486434937,0.40127091445354585
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00011_63.png,0,0.21679505705833435,0.21679505705833435,0.33366677165031433,0.8664638996124268,4.979300498962402,0.2670917510986328,0.4173990094996867
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_60.png,0,0.22072137892246246,0.22072137892246246,0.5200905799865723,0.5249695777893066,7.191652774810791,0.33557572960853577,0.34021288155635565
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_61.png,0,0.2052900642156601,0.2052900642156601,0.5322113037109375,0.6463996171951294,7.495400905609131,0.3440212309360504,0.3784976644088127
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_62.png,0,0.2320634424686432,0.2320634424686432,0.5207428336143494,0.6198182106018066,7.558379650115967,0.3360973298549652,0.4007932867723166
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00018_63.png,0,0.23206588625907898,0.23206588625907898,0.5630406141281128,0.7673046588897705,7.779725551605225,0.35783055424690247,0.4655804983886417
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_94.png,0,0.1830085963010788,0.1830085963010788,0.3618004322052002,0.6303360462188721,4.8017449378967285,0.3192150592803955,0.2784843938831217
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_95.png,0,0.19493816792964935,0.19493816792964935,0.36429840326309204,0.6633396148681641,4.806326389312744,0.29550105333328247,0.30584564849229223
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_96.png,0,0.18635930120944977,0.18635930120944977,0.3149570822715759,0.6262704133987427,4.459031105041504,0.3207216262817383,0.27220120966018513
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_97.png,0,0.167979896068573,0.167979896068573,0.34862905740737915,0.6022253632545471,4.840549945831299,0.2807616889476776,0.25054039766992986
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_98.png,0,0.17275182902812958,0.17275182902812958,0.3453483283519745,0.5680712461471558,4.731949329376221,0.29597800970077515,0.2396984161870781
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_99.png,0,0.17274008691310883,0.17274008691310883,0.31137967109680176,0.5727831125259399,4.274274826049805,0.3364734649658203,0.23012010231007946
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_96.png,0,0.17998747527599335,0.17998747527599335,0.2646839916706085,0.5430664420127869,4.269189357757568,0.46485960483551025,0.22655483741867863
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_97.png,0,0.18962110579013824,0.18962110579013824,0.2827787697315216,0.49201035499572754,4.542880535125732,0.34102270007133484,0.22419488666801501
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_98.png,0,0.17634961009025574,0.17634961009025574,0.24211418628692627,0.6006758213043213,3.892524242401123,0.35994866490364075,0.2360004204733523
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_99.png,0,0.1737392246723175,0.1737392246723175,0.19184063374996185,0.541126012802124,2.9872725009918213,0.3249453008174896,0.1863572578604705
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_95.png,0,0.1489800661802292,0.1489800661802292,0.2506909668445587,0.5510180592536926,3.523378849029541,0.43118342757225037,0.17471702240493722
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_96.png,0,0.15417268872261047,0.15417268872261047,0.28710559010505676,0.509666919708252,4.308740139007568,0.3733338415622711,0.1838565035222139
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_97.png,0,0.17046308517456055,0.17046308517456055,0.3491384983062744,0.6367350220680237,5.392141342163086,0.3311729431152344,0.28112273136877597
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_98.png,0,0.17761671543121338,0.17761671543121338,0.3228331208229065,0.5652815103530884,4.836020469665527,0.36833900213241577,0.24688801371702138
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_99.png,0,0.16732525825500488,0.16732525825500488,0.30139148235321045,0.49812793731689453,4.250710964202881,0.3680233955383301,0.1931924404057993
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_98.png,0,0.16287289559841156,0.16287289559841156,0.20135293900966644,0.6184744238853455,2.916724681854248,0.3967946171760559,0.20291832598630427
